"","screenName","location","tweetID","text","latitude","longitude"
"1539","LadyAnnaD","Burlington, Ontario, Canada",1100514924198088704,"Over the last 6 - 8 weeks I've had a stomach bug, the flu, sinus infection and now a common cold.  I'm very much ov… https://t.co/lvJ4QtBKOC",43.3255196,-79.7990319
"1540","LadyChrisA","Right in the middle of PA",1100169012732923904,"@imagni Awesome!!!  I bet you ROCKED that crop top. :D  Lifted earlier today since dealing with sinus crap all last… https://t.co/1ju6tyK9AO",40.261594,-76.8826766
"1541","Ladyj_unek23","Waynesboro, GA",1100414214898774016,"This weather has my sinus acting up<U+0001F62B><U+0001F62B>",33.0898731,-82.0156736
"1542","LadyJanieGeek","Wus-tar-shire",1101574142711734272,"Just had a sinus melting curry. *adopts a Harry Potter stance with a stray chop stick found at the back of the draw* Coldus Begone!",NA,NA
"1543","LadyMiscellany","DC Metro Native",1102090265484029952,"Not bad for a nerd doped up on sinus and cold meds with blurry vision dragging around a fractured foot and a rather… https://t.co/Pr5uRusUt1",38.8883484,-77.0165034
"1544","Lagrenade75","Paris, France",1100330571295801344,"Comment va la team cycliste #velotaf en période de pic de #pollution ? Quels sont nos symptômes ? 
Toux, brûlures d… https://t.co/eIn8x6GVAC",48.856614,2.3522219
"1545","lahahl_","SAN DIEGO <U+0001F6EB> LAS VEGAS ",1101978153432412160,"A sinus cold is literally the worst.",32.715738,-117.1610838
"1546","lahahl_","SAN DIEGO <U+0001F6EB> LAS VEGAS ",1101755097736867840,"Sinus headaches are the worst.",32.715738,-117.1610838
"1547","lailakmentor_","loners blvd.",1101841129597792256,"my sinus is showing me flames. <U+0001F62D>",NA,NA
"1548","lainiemaroulis","mo city",1102050179186872320,"So glad we can have sister sinus infections together https://t.co/GgBjvXYIPn",29.6185669,-95.5377215
"1549","LamechiYT","in ur mom, get it, im having s",1101517769542193152,"no one: 

me with a sinus headache: (<U+0001F4A2>- __ o)",NA,NA
"1550","LanieDoesItBest","TN/KY",1101903374394494976,"I wouldn’t wish this sinus infection on my worst enemy. #Day11",36.5372664,-84.4800929
"1551","LanieDoesItBest","TN/KY",1102111878489231360,"My face is literally throbbing.... my nose has its own heart beat #pain #sinus .... Jesus I have tried everything I… https://t.co/QMlxML0UDV",36.5372664,-84.4800929
"1552","lara_linhares_a","Brazil",1100375165001703424,"@joaoparques toma chá verde com suco de limão e compra tylenol sinus, migo",-14.235004,-51.92528
"1553","lastyearsgirl_","Glasgow, Scotland",1101768580167811072,"@Littlest79 I have an actual neti pot and it has been life changing. Or sinus changing, which in my case is the sam… https://t.co/bU8l3cr5In",55.864237,-4.251806
"1554","lastyearsgirl_","Glasgow, Scotland",1101823541627023360,"On the blog: using a neti pot for sinus problems; https://t.co/8cXTiUwux5",55.864237,-4.251806
"1555","lastyearsgirl_","Glasgow, Scotland",1102207776934240256,"I blogged about That One Weird Trick That Saved My Sinuses, but @lynsayloves called it a penis bong and now I can't… https://t.co/qwLAE0FEE5",55.864237,-4.251806
"1556","lastyearsgirl_","Glasgow, Scotland",1101475038384005120,"Didn’t do my neti pot last night so OF COURSE I have a sinus headache. I also fell into a Wikipedia hole until 12.30am which may be related.",55.864237,-4.251806
"1557","Latina_Amer1968","Boston Ma",1100889586182574080,"@KimberlyISYMFS Do what you can girl. I e been sick since Dec 18th and I'm on my third round of treatment and I'm p… https://t.co/fL6gxIgtQD",42.3600825,-71.0588801
"1558","LaTonyaTiarra","Savannah, GA",1101888339303649280,"Smoke + Club = Tonya will have a sinus infection",32.0808989,-81.091203
"1559","laughhard68","Ashland, Kentucky",1102057237277827072,"Let see! #RA has been killing my hands for the last several days and now ....welcome back sinus infection! You both suck and #ihateyouboth",38.4784144,-82.6379387
"1560","laura_manella","Bethesda, MD",1100392380761587712,"Feb 27 is #AnosmiaAwareness day! Learn about those without a sense a smell, because of genetics, chronic sinus issu… https://t.co/5R1vh51jCc",38.984652,-77.0947092
"1561","laurahunt42","Modesto, CA",1100114596218556416,"@morethanmySLE 1. ARDS survivor x 32 years.
2. Sinus/allergies.
3. Asthma.
4. GERD.
5. Middle ear issues.
6. Precancerous skin lesions",37.6390972,-120.9968782
"1562","LauraKBurley","Rotherham, England",1100897124059922432,"Whilst it’s nice to not need to proceed with a clinic appointment because a patient is back in sinus rhythm (and no… https://t.co/9RRUG0leS9",53.4326035,-1.3635009
"1563","Laurennnmkinggg","Tx",1101502702767562752,"@BrandonMK11 Working at a clinic I can 100% confirm this. I get men that come in with a sinus infection or a cold a… https://t.co/tHOrrSIsKg",31.9685988,-99.9018131
"1564","laurrenmccoyy","california",1102061926689923072,"@mrymgdln im pretty positive that even if i do then im totally thinking extreme and most likely won’t need surgery… https://t.co/e1udd0AttP",36.778261,-119.4179324
"1565","laurrenmccoyy","california",1102059376179703808,"im perfectly happy with my nose but have tons of sinus issues &amp; made an appointment to find out if i have something… https://t.co/3XKGADg7R0",36.778261,-119.4179324
"1566","LaVuduPuppeteer","The Stratosphere",1102101984272879616,"@SHOBlackMonday My God.. I love it .. it’s so good I’m having a 80’s flashback hang-over .. I’ve sober for 29 years… https://t.co/uEjVc2sbWj",36.147247,-115.1560309
"1567","lawrrryy","Twentythree",1100394411450482688,"Akong sinus <U+0001F927><U+0001F927>",35.3761941,-91.5595784
"1568","Laye_La_Ali","Chicago, IL ",1100423445962199040,"Woke up with a serious sinus headache 

God! Come and talk to meeeeeeeee I really wanna meet you",41.8781136,-87.6297982
"1569","layhercake","Alabama, USA",1101225795564027904,"Went from ear and sinus infection to antibiotics giving my stomach pure hell. I can't deal.",32.3182314,-86.902298
"1570","layloiswavvy","Los Angeles, CA",1101951327175766016,"Ever cough so much from the weed that shit clear your sinus",34.0522342,-118.2436849
"1571","layne_rose","Barbados",1101710850715537408,"Medicine in a Cup: This Ginger-Garlic Soup Fights the Cold, Flu and Sinus Infection https://t.co/6BAPqxkUUY",13.193887,-59.543198
"1572","lazarusache","Hades' playground",1102112785146638336,"@abitsatanic @fanbasealter Kalo bengkok nanti pas deepthroat bukannya ke tenggorokan malah ke sinus",NA,NA
"1573","lclambeck","Connecticut",1100372265001254912,"@BridgeportDIVA I totally know the feeling. Fought a sinus infection all of February. I finally think i am winning the battle.",41.6032207,-73.087749
"1574","Lcpl_Liru","United States",1101549796094078976,"*When you wanna be Zeusing but you're stuck in a clinic wondering if you have Strep Throat or a Sinus Infection*",37.09024,-95.712891
"1575","LeadChangeTrish","Los Angeles",1101632864028778496,"@yooty Was not effective to me. Just made sinus infections happen.",34.0522342,-118.2436849
"1576","learnedwords","Villingen-Schwenningen",1100798659468378112,"This unseasonably warm and way too dry weather is making things very difficult. Arthritis is flaring in the tendons… https://t.co/Hz4afO61NN",48.0594021,8.4640869
"1577","leerabe","West Michigan",1102207986158788608,"My last run was Jan.18. Since then there was 14 days in the hospital, 5 hrs of major surgery, 20+ lb weight loss, a… https://t.co/nWXWPpWUIJ",44.3148443,-85.6023643
"1578","leidymescudi","Suwanee, GA",1100907085338939392,"December i had the flu, and January i had a cold and now i have bad allergies and sinus infection, my immune system just said fuck it <U+0001F62D>",34.0514898,-84.0712997
"1579","leila_nabavi","Ann Arbor, MI",1100407537008955392,"Ok guys. I have had a sinus &amp; ear infection for THREE WEEKS NOW. THIS IS SOME BS. CUT MY EARS OFF I DONT NEED EM.",42.2808256,-83.7430378
"1580","lemanyc","Upper West Side, Manhattan",1100163595504103424,"@Rico_nastyy Sounds like a sinus infection, you need antibiotics.",40.7870106,-73.9753676
"1581","lenepin","KIMI NO SEI KIMI NO SEI BITCH",1100450503975026688,"parang tanga tong sinus ko may team building pa sa friday",NA,NA
"1582","LeslieEhrman","Vancouver, Washington ",1100838036533927936,"How funny thought the same thing today! Suffering from sever sinus  pressure. Snowing today ... all muchhhh better!… https://t.co/5OdDEfuTkS",45.6272259,-122.6727305
"1583","lesmathsentongs","Pau, France",1101723812595486720,"[VIDEO] Comment retrouver et calculer la dérivée de sinus ou sin(x) ?
Et pour Mieux Comprendre les Maths et Avoir d… https://t.co/yrddZROVZm",43.2951,-0.370797
"1584","LethalBelaubt","Newport News, VA",1101224403617136640,"I am going to bed twitter expect no stream this weekend these past 2 weeks have just been awful especially with com… https://t.co/HARBdNOdcQ",37.0870821,-76.4730122
"1585","LetiMaluleka","South Africa",1100890131312099328,"My life is honestly a mess at night... sinus, mosquito bites, heat what what eh",-30.559482,22.937506
"1586","levimikmik","221B Baker Street<U+0001F34D>",1100856576905306112,"@hsyneyp Sinus tasikardisi dhhsdhhs",NA,NA
"1587","levity","Santa Cruz",1100817715982360576,"@l_th_ia Ouch. Have you tried sinus rinsing with saline? Doesn’t work when you’re already stuffed up but is a great… https://t.co/F8P6N55IE2",36.9741171,-122.0307963
"1588","lexandriaa","Pennsylvania, USA",1100873856049430528,"@lexi_derrickson Alka seltzer cold and sinus!",41.2033216,-77.1945247
"1589","Lexi_URAQT","<U+0001F92B>",1101389113717125120,"This pain has me WIDE awake. Neither Benadryl nor melatonin are working... and this sinus headache has turned into a migraine...........",NA,NA
"1590","LexyMaciano","Baltimore, MD",1101922708193988608,"This sinus cold really needs to GET.",39.2903848,-76.6121893
"1591","Lia_HMQ","Finland",1101437994790199296,"@art_dropout nothing like an intense sinus infection to exfoliate your ENTIRE face

slaps 100% aloe vera on it, screams",61.92411,25.7481511
"1592","Lia_HMQ","Finland",1100354834958561280,"i get the feeling I'm just saddled with chronic sinus infections that kick the FUCK in when i do deep cleanin and g… https://t.co/uc49ZsCLfj",61.92411,25.7481511
"1593","libblede","Deutschland",1101745217995198464,"Telekom Sinus A 205 anschlus an neue Telefonanlage und Verbindung zur basisstation
 https://t.co/wNCq92vevX",51.165691,10.451526
"1594","Liberator_hen","Xenon",1100458844810039296,"@captain_parsnip @TC_Cornesto Bile yellow-green. Like phlegm with a sinus infection.",41.201985,-96.044602
"1595","library_cait","Ottawa, Ontario",1100765978030354432,"@papersquared Advil Cold and Sinus has always been my go-to. I'm with you on Sudafed, too much for me.",45.4215296,-75.6971931
"1596","lieberman_renee","Trench",1100759981412872192,"My morning. Kiddo has a sinus infection and asthma issues today. https://t.co/x5lYA6Xkhh",43.824922,-79.2610836
"1597","lifeofdarby","Saratoga Springs, NY",1101960647552708608,"Do you want more energy? 
Do you want to lose 10 lbs.? 
Are you getting sick more often than you like? 
Are you exp… https://t.co/43UQETXl8U",43.0831301,-73.7845651
"1598","lifeofkeezy","Baton Rouge, LA",1100906425386180608,"Hate getting these sinus infections",30.4514677,-91.1871466
"1599","Lights_Camera_T","Periscope in LA LA Land ",1102319463578263552,"@chevygirl773 Being mom with sick little ones is so hard. We feel helpless. Glad hes doing better. He will build up… https://t.co/SuUChkMC0w",34.1017048,-118.3419488
"1600","lilmiss_cbw","Northwest Connecticut",1100134717834383360,"Just leaving the doctor, have a bit of a sinus infection and the start of an upper respiratory infection.  Going to… https://t.co/SLeffYRU7h",41.6032207,-73.087749
"1601","lilsister7","The Right Side of History",1102352034370650112,"sinus infection + the flu = <U+0001F912>",NA,NA
"1602","liltexasgal8","Texas y'all",1100880795852513280,"@russellcrowe hi there <U+0001F970><U+0001F48B>xx <U+0001F49E>I’m suffering from a sinus semi migraine.. Nothing jump starting today, but happy to s… https://t.co/tKJXMN1DsQ",30.0788895,-95.4189327
"1603","lindashanes","CENTER OF THE UNIVERSE",1100174630248157184,"https://t.co/OYyXIiTqBG",36.1568902,-95.9915346
"1604","lindsaylusby","Chestertown, Maryland",1101918102835683328,"Saturday proofreading with book-baby and kitty bois <U+0001F499>
.
.
Not pictured: massive sinus headache and pajamas. https://t.co/fAOCowWJso",39.2188663,-76.0690036
"1605","LingoUnbound","Cat Heaven",1100352049596719104,"sinus headache at 3:08:44am <U+0001F643>",36.7669864,-119.1278538
"1606","linguainfo","New Delhi",1100836754188189696,"[Research Articles] An automated hybrid bioelectronic system for autogenous restoration of sinus rhythm in atrial f… https://t.co/3jIt2eH6Et",28.6139391,77.2090212
"1607","linguainfo","New Delhi",1100836749171933184,"[Research Articles] An automated hybrid bioelectronic system for autogenous restoration of sinus rhythm in... https://t.co/yn7hIIuge4",28.6139391,77.2090212
"1608","Linnddsseyy","Cape May, NJ",1100502652100792320,"Opened up an Advil Cold &amp; Sinus pill in class today and the girl sitting next to me side eyed me like I just did a… https://t.co/THsoZ7XYrE",38.9351125,-74.9060053
"1609","linneaharts","New Hampshire, USA",1102222077174652928,"I haven't gotten sick in a few years, but now I have a sinus headache and a stuffy nose. WOE.",43.1938516,-71.5723953
"1610","lisasgard_","Ile-de-France",1101504094148182016,"Go faire bouillir de l'eau pour me nettoyer les sinus",48.8499198,2.6370411
"1611","LITEHOUSEMASHEL","Long Island , New York",1100767096726843392,"I’m home today recovering from sinus surgery. But it’s the perfect time to have some coffee <U+2615><U+FE0F> and burn fat at the… https://t.co/nWZmA1OE2e",40.789142,-73.134961
"1612","littlemspellon","San Diego, CA",1100340686572838912,"Its 2am and I am up and in tears because I have a major sinus infection and it feels like my brain and ears are goi… https://t.co/MdSOHT9V1A",32.715738,-117.1610838
"1613","littlesmallz113","Youngstown, OH",1101898785582653440,"My sinus pressure in my face make wanna punch somebody in the face",41.0997803,-80.6495194
"1614","LivHumbly","Cookeville, TN",1100124468683378688,"@ChelseyNicoleAl Uh oh. Sinus infection? I had that for two weeks and then it turned into bronchitis and was almost… https://t.co/2IVsGPZb9h",36.162839,-85.5016423
"1615","lixinlixolixau","Curitiba",1102260767007608832,"trabalhar pra pagar o tylenol sinus dela",-25.4808762,-49.3044253
"1616","liz_yeates77","Leicester",1101425473714864128,"Three weeks of sinus hell. I'm pretty much ready to start trying woo stuff now.",52.6368778,-1.1397592
"1617","LizBDecker","None of Your Business",1100892246784856064,"@Kaden_Kessler Got a horrible sinus infection on top of my front left tooth root being pushed up into my sinus cavity.",NA,NA
"1618","lizzie_gorry","Cardiff, Wales",1101480351615062016,"I have reached the delightful point of sinus-based illness where all parts of my head are leaking and it's ORANGE.… https://t.co/gVohbZHTdx",51.481581,-3.17909
"1619","LizzieBear0754","Oklahoma, USA",1101714149573386240,"My child’s been fighting sleep for an hour and my head feels like it’s gonna explode from sinus pressure<U+0001F643> I just want sleepppp<U+0001F629>",35.0077519,-97.092877
"1620","lizzypelton","Grand Rapids, Michigan",1101486230175473664,"My life has been taken over by sinus migraines this week and it will only get worse as the polar vortex 2.0 hits th… https://t.co/zpNdWUTGKQ",42.9633599,-85.6680863
"1621","LJthaFiasc0","Loui$ville KY",1101479709941133312,"@CntempltveJesus Oh yeah, well I have just had to write through at 2-6 February and talking ppl off the ""we are not… https://t.co/rsFA6LZmcn",38.2526647,-85.7584557
"1622","LKChapman147","Albuquerque NM",1100804585730514944,"Muscle gene mutations implicated in human nasal/sinus cancer https://t.co/E1NVptrzwe",35.0843859,-106.650422
